ImageNumber,ObjectNumber,FileName_original,FileName_probabilities,PathName_original,PathName_probabilities,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_spheroids_filtered_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,11,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,169,342,1372,47,1354,28,1362.1775147928995,35.72189349112426,1.7626896097348443,212,0.6207440732449475,14.668929172241665,1,0.49415204678362573,0.5673148547976219,18.391162572012686,18.681541692269406,5.385164807134504,2.1401182172403983,2.0,14.049788315990314,14.418915366382413,-35.87169827766703,61.18376618407356,0.7971698113207547,1,1362.1775147928995,35.72189349112426,0,11
1,12,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,94,121,720,45,709,34,713.7553191489362,38.180851063829785,0.986832965270467,96,0.37504848877377067,10.940041919714261,1,0.7768595041322314,1.0133427187709767,11.470707606855733,11.661903789690601,5.0,2.1690803071738425,2.0,9.899494936611665,10.633405538859089,60.946242047820554,34.14213562373095,0.9791666666666666,0,713.7553191489362,38.180851063829785,0,12
1,13,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,221,304,380,51,364,32,371.7420814479638,40.98190045248869,1.5657072886250967,259,0.3629329982776543,16.774562271083887,1,0.7269736842105263,0.6386889856520599,18.059329208542913,19.1049731745428,6.4031242374328485,2.616712950519112,2.23606797749979,15.0,16.82795815419354,-20.80690035724807,65.94112549695427,0.8532818532818532,1,371.7420814479638,40.98190045248869,0,13
1,14,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,251,858,340,56,307,30,321.2390438247012,40.537848605577686,3.2152509274473196,356,0.9663208904154479,17.876888032555495,1,0.2925407925407925,0.31101771605550205,38.589465372765716,40.607881008493905,5.0,1.942820028750723,2.0,11.147408034263075,9.930617603658298,-54.357537555039244,100.70458146424488,0.7050561797752809,0,321.2390438247012,40.537848605577686,0,14
1,15,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,81,121,871,46,860,35,864.4320987654321,39.97530864197531,1.1848482008451724,91,0.4131591128565246,10.155412503859614,1,0.6694214876033058,0.8439899721218996,11.229601739844227,11.661903789690601,4.0,1.8516592726113663,2.0,9.340518348510853,10.22633624570314,30.727406399162998,34.72792206135786,0.8901098901098901,0,864.4320987654321,39.97530864197531,0,15
1,16,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,351,506,1300,53,1278,30,1288.162393162393,40.957264957264954,1.5082158509083299,388,0.5790321351548163,21.14017691983778,1,0.6936758893280632,0.6630350684868783,23.83323125472291,24.698178070456937,8.602325267042627,3.2605374591308283,3.0,18.94092449405929,19.431345934882305,36.67826585028308,81.56244584051393,0.904639175257732,1,1288.162393162393,40.957264957264954,0,16
1,17,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,265,361,633,52,614,33,622.7132075471698,42.46415094339623,1.1961282828799185,290,0.3954627236674475,18.36868202552426,1,0.7340720221606648,0.836030728737807,19.398349100936695,20.248456731316587,8.06225774829855,3.1428499638117287,2.8284271247461903,17.258219892160195,17.817035005506717,63.78486406023547,63.11269837220809,0.9137931034482759,1,622.7132075471698,42.46415094339623,0,17
1,18,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,228,272,481,51,465,34,472.0570175438597,42.76754385964912,1.1328080009543944,241,0.4373331298501172,17.03815178355966,1,0.8382352941176471,0.8827621266423761,18.24192554266707,19.209372712298546,7.280109889280518,2.997553088842594,2.8284271247461903,15.0,16.404955968235218,43.72278750592732,56.970562748477136,0.946058091286307,1,472.0570175438597,42.76754385964912,0,18
1,19,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,256,342,531,52,513,33,521.1796875,42.359375,1.142584431249038,278,0.49034343043369444,18.0540666735282,1,0.7485380116959064,0.8752088446600229,19.566817045409923,19.4164878389476,8.0,3.118521627232693,2.914213562373095,16.675160437301827,17.05305435688738,43.5366226240304,60.62741699796952,0.920863309352518,1,521.1796875,42.359375,0,19
1,20,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,233,306,581,52,564,34,571.7210300429184,42.57510729613734,1.2312299487087688,257,0.49401257018192196,17.22396045987371,1,0.761437908496732,0.8121959679820433,18.851903350751204,19.4164878389476,7.0710678118654755,2.898809222395154,2.8284271247461903,15.229437935016307,16.390877112212618,56.6089073555045,60.04163056034261,0.9066147859922179,1,571.7210300429184,42.57510729613734,0,20
1,21,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,215,270,683,51,665,36,673.8232558139534,42.93488372093023,1.1424023133251966,234,0.5987461040944848,16.545286401814263,1,0.7962962962962963,0.8753483675022459,18.735139323524457,19.209372712298546,7.0,2.874153691920425,2.8284271247461903,13.519786070223722,15.005701662402227,67.32202493842077,55.55634918610404,0.9188034188034188,1,673.8232558139534,42.93488372093023,0,21
1,22,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,206,285,735,51,716,36,725.3543689320388,43.56310679611651,1.2101585195000035,232,0.5730332934954516,16.195287778099022,1,0.7228070175438597,0.8263380242227821,18.203539322687334,18.027756377319946,6.324555320336759,2.7651528249578456,2.23606797749979,13.973913920955368,14.918384604373522,75.71934546632151,55.970562748477136,0.8879310344827587,1,725.3543689320388,43.56310679611651,0,22
1,23,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,347,504,434,53,406,35,420.6743515850144,42.89625360230548,1.4478126035041337,389,0.84730144658514,21.019374919894773,1,0.6884920634920635,0.6906971230805043,29.741053880078844,29.154759474226502,8.06225774829855,3.1332132862543762,3.0,15.885406946192907,15.795839065988188,69.89649229262673,79.45584412271572,0.8920308483290489,0,420.6743515850144,42.89625360230548,0,23
1,24,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,291,450,786,52,761,34,773.7044673539519,42.29896907216495,1.428843820289609,332,0.8304905325609669,19.248706645328987,1,0.6466666666666666,0.6998665535028961,26.717928374600085,26.419689627245813,7.0,2.8812545162215395,2.8284271247461903,15.325220563538423,14.882760895066477,64.26309378032191,72.2842712474619,0.8765060240963856,0,773.7044673539519,42.29896907216495,0,24
1,25,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,283,357,837,54,816,37,826.8197879858657,44.579505300353354,1.2703192810035424,312,0.6376689638186589,18.982275710779543,1,0.7927170868347339,0.787203669938795,22.127253856396365,23.323807579381203,7.810249675906654,3.1108081790577584,2.8284271247461903,16.0,17.044856357647095,69.49050306236292,67.21320343559643,0.907051282051282,1,826.8197879858657,44.579505300353354,0,25
1,26,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,290,396,889,55,867,37,878.6793103448276,45.57586206896552,1.3848986115549589,334,0.5496695623986642,19.21560480373171,1,0.7323232323232324,0.722074519864818,21.48550833200993,21.93171219946131,8.0,3.08377179787577,2.8284271247461903,17.0,17.948610602477423,64.34633290010174,71.04163056034261,0.8682634730538922,1,878.6793103448276,45.57586206896552,0,26
1,27,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,215,380,1337,59,1318,39,1326.6465116279069,48.669767441860465,1.7207336368705048,266,0.7753736274217513,16.545286401814263,1,0.5657894736842105,0.5811474702259544,21.741260064987554,21.400934559032695,6.324555320336759,2.485120021080968,2.23606797749979,14.849242404917497,13.72966577153833,34.22678741569979,68.18376618407356,0.8082706766917294,1,1326.6465116279069,48.669767441860465,0,27
1,28,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,307,460,938,57,915,37,926.5732899022802,45.899022801302934,1.5084182005092086,360,0.7928961682648947,19.77080019204319,1,0.6673913043478261,0.6629461243986728,26.212529671508108,25.80697580112788,7.0,2.8844518416057037,2.8284271247461903,17.90213636654817,15.972782268031859,51.02821237146996,76.2842712474619,0.8527777777777777,1,926.5732899022802,45.899022801302934,0,28
1,29,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,282,460,988,59,965,39,977.0177304964539,48.00709219858156,1.4173157072551914,336,0.7652268462762658,18.948708441878455,1,0.6130434782608696,0.7055591036499728,24.590774829776695,23.853720883753127,7.0,2.8670791212753173,2.8284271247461903,17.519018237332823,15.830575084021042,49.73540526553104,70.8700576850888,0.8392857142857143,1,977.0177304964539,48.00709219858156,0,29
1,30,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,256,420,1037,62,1017,41,1027.31640625,51.14453125,1.2708980801584522,287,0.6679103450584468,18.0540666735282,1,0.6095238095238096,0.7868451574616611,21.359617981324053,20.223748416156685,7.0,2.9225754896298364,2.8284271247461903,15.531605494306415,15.896719301027119,31.52085149197006,63.941125496954285,0.89198606271777,1,1027.31640625,51.14453125,0,30
1,31,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,197,304,1085,63,1069,44,1075.3654822335025,53.223350253807105,1.5256337456993576,231,0.7369207171651699,15.837556323903858,1,0.6480263157894737,0.6554653125751326,20.042307435019204,18.439088914585774,5.0990195135927845,2.413457526104099,2.0,14.203971592085225,13.5481826166766,16.462039069871814,61.45584412271571,0.8528138528138528,1,1075.3654822335025,53.223350253807105,0,31
1,32,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,216,323,1132,67,1115,48,1122.0833333333333,57.333333333333336,1.302343310374661,248,0.670667020473474,16.583719174624104,1,0.6687306501547987,0.7678466899118311,19.783068359954193,18.973665961010276,6.0,2.6325225426313086,2.23606797749979,15.540573797716227,14.674260116581108,16.92861842911022,59.4558441227157,0.8709677419354839,1,1122.0833333333333,57.333333333333336,0,32
1,33,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,252,396,1178,74,1160,52,1167.873015873016,63.154761904761905,1.3049655447166089,292,0.6430610655353676,17.91246396432554,1,0.6363636363636364,0.7663037572514328,20.90608358197589,21.213203435596427,7.0710678118654755,2.935374066560561,2.8284271247461903,16.61712107650682,16.010190375021804,2.8012415514847757,64.2842712474619,0.863013698630137,1,1167.873015873016,63.154761904761905,0,33
1,34,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,251,380,1224,78,1205,58,1213.382470119522,68.02390438247012,1.2395109714106227,280,0.5101239703955377,17.876888032555495,1,0.6605263157894737,0.8067697850725373,19.753043831803186,19.72308292331602,7.211102550927978,2.92162180079021,2.8284271247461903,16.55441876019224,16.989610509312268,-3.2549703596747364,62.526911934581186,0.8964285714285715,1,1213.382470119522,68.02390438247012,0,34
1,35,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,198,272,1454,79,1437,63,1445.2676767676767,69.92424242424242,1.51968437153886,233,0.3816933265860005,15.877702285203682,1,0.7279411764705882,0.6580313772572274,17.488953505313376,18.439088914585774,5.830951894845301,2.471876487384671,2.23606797749979,15.0,16.164847809280808,-32.03969267013577,61.491378028648455,0.8497854077253219,1,1445.2676767676767,69.92424242424242,0,35
1,36,STELLA_sA400_semiauto_Merge_500-20_B04_D7.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D7_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D7/ilastik/probabilities,225,323,1268,82,1251,63,1259.3777777777777,72.36444444444444,1.0972216792179175,240,0.462773108981484,16.925687506432688,1,0.6965944272445821,0.911392856102501,18.099567509067782,18.681541692269406,7.615773105863909,3.00533504062728,2.8284271247461903,15.344688314184145,16.044845999422733,-33.63435542426741,55.698484809834994,0.9375,1,1259.3777777777777,72.36444444444444,0,36
