"","ID","image_id","FileName_original.x","Experiment","Platform","Handling","Aspiration","Dispension","Well","Day","ImageNumber","AreaShape_Area","AreaShape_BoundingBoxArea","AreaShape_BoundingBoxMaximum_X","AreaShape_BoundingBoxMaximum_Y","AreaShape_BoundingBoxMinimum_X","AreaShape_BoundingBoxMinimum_Y","AreaShape_Center_X","AreaShape_Center_Y","AreaShape_Compactness","AreaShape_ConvexArea","AreaShape_Eccentricity","AreaShape_EquivalentDiameter","AreaShape_EulerNumber","AreaShape_Extent","AreaShape_FormFactor","AreaShape_MajorAxisLength","AreaShape_MaxFeretDiameter","AreaShape_MaximumRadius","AreaShape_MeanRadius","AreaShape_MedianRadius","AreaShape_MinFeretDiameter","AreaShape_MinorAxisLength","AreaShape_Orientation","AreaShape_Perimeter","AreaShape_Solidity","Intensity_IntegratedIntensityEdge_original_gray","Intensity_IntegratedIntensity_original_gray","Intensity_LowerQuartileIntensity_original_gray","Intensity_MADIntensity_original_gray","Intensity_MassDisplacement_original_gray","Intensity_MaxIntensityEdge_original_gray","Intensity_MaxIntensity_original_gray","Intensity_MeanIntensityEdge_original_gray","Intensity_MeanIntensity_original_gray","Intensity_MedianIntensity_original_gray","Intensity_MinIntensityEdge_original_gray","Intensity_MinIntensity_original_gray","Intensity_StdIntensityEdge_original_gray","Intensity_StdIntensity_original_gray","Intensity_UpperQuartileIntensity_original_gray","Location_CenterMassIntensity_X_original_gray","Location_CenterMassIntensity_Y_original_gray","Location_CenterMassIntensity_Z_original_gray","Location_Center_X","Location_Center_Y","Location_Center_Z","Location_MaxIntensity_X_original_gray","Location_MaxIntensity_Y_original_gray","Location_MaxIntensity_Z_original_gray","Number_Object_Number","Parent_spheroids","RadialDistribution_FracAtD_original_gray_1of4","RadialDistribution_FracAtD_original_gray_2of4","RadialDistribution_FracAtD_original_gray_3of4","RadialDistribution_FracAtD_original_gray_4of4","RadialDistribution_MeanFrac_original_gray_1of4","RadialDistribution_MeanFrac_original_gray_2of4","RadialDistribution_MeanFrac_original_gray_3of4","RadialDistribution_MeanFrac_original_gray_4of4","RadialDistribution_RadialCV_original_gray_1of4","RadialDistribution_RadialCV_original_gray_2of4","RadialDistribution_RadialCV_original_gray_3of4","RadialDistribution_RadialCV_original_gray_4of4","Texture_AngularSecondMoment_original_gray_3_00_256","Texture_AngularSecondMoment_original_gray_3_01_256","Texture_AngularSecondMoment_original_gray_3_02_256","Texture_AngularSecondMoment_original_gray_3_03_256","Texture_Contrast_original_gray_3_00_256","Texture_Contrast_original_gray_3_01_256","Texture_Contrast_original_gray_3_02_256","Texture_Contrast_original_gray_3_03_256","Texture_Correlation_original_gray_3_00_256","Texture_Correlation_original_gray_3_01_256","Texture_Correlation_original_gray_3_02_256","Texture_Correlation_original_gray_3_03_256","Texture_DifferenceEntropy_original_gray_3_00_256","Texture_DifferenceEntropy_original_gray_3_01_256","Texture_DifferenceEntropy_original_gray_3_02_256","Texture_DifferenceEntropy_original_gray_3_03_256","Texture_DifferenceVariance_original_gray_3_00_256","Texture_DifferenceVariance_original_gray_3_01_256","Texture_DifferenceVariance_original_gray_3_02_256","Texture_DifferenceVariance_original_gray_3_03_256","Texture_Entropy_original_gray_3_00_256","Texture_Entropy_original_gray_3_01_256","Texture_Entropy_original_gray_3_02_256","Texture_Entropy_original_gray_3_03_256","Texture_InfoMeas1_original_gray_3_00_256","Texture_InfoMeas1_original_gray_3_01_256","Texture_InfoMeas1_original_gray_3_02_256","Texture_InfoMeas1_original_gray_3_03_256","Texture_InfoMeas2_original_gray_3_00_256","Texture_InfoMeas2_original_gray_3_01_256","Texture_InfoMeas2_original_gray_3_02_256","Texture_InfoMeas2_original_gray_3_03_256","Texture_InverseDifferenceMoment_original_gray_3_00_256","Texture_InverseDifferenceMoment_original_gray_3_01_256","Texture_InverseDifferenceMoment_original_gray_3_02_256","Texture_InverseDifferenceMoment_original_gray_3_03_256","Texture_SumAverage_original_gray_3_00_256","Texture_SumAverage_original_gray_3_01_256","Texture_SumAverage_original_gray_3_02_256","Texture_SumAverage_original_gray_3_03_256","Texture_SumEntropy_original_gray_3_00_256","Texture_SumEntropy_original_gray_3_01_256","Texture_SumEntropy_original_gray_3_02_256","Texture_SumEntropy_original_gray_3_03_256","Texture_SumVariance_original_gray_3_00_256","Texture_SumVariance_original_gray_3_01_256","Texture_SumVariance_original_gray_3_02_256","Texture_SumVariance_original_gray_3_03_256","Texture_Variance_original_gray_3_00_256","Texture_Variance_original_gray_3_01_256","Texture_Variance_original_gray_3_02_256","Texture_Variance_original_gray_3_03_256","uwell","Projected_volume_mm3","microwells","spheroids","inwell_perc","outwell_perc","Row","Column"
"1",1,"1","/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities","STELLA","sA400","semiauto","500","20","B04","D14",1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,"B","4"
"2",2,"2","/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities","STELLA","sA400","semiauto","500","20","B04","D14",1,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,445,589,589,589,589,589,"B","4"
"3",3,"3","/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities","STELLA","sA400","semiauto","500","20","B04","D14",1,14284.6969314102,312.385398981324,914.560271646859,626.200339558574,896.730050933786,609.091680814941,905.211257355767,617.156191745007,1.13861517500217,253.981324278438,0.514869027277076,133.214329828332,1,0.770239927431842,0.889798536646083,19.0595480612257,19.4367743433152,7.51461642707109,3.01450204551144,2.71209781743094,15.0272549232535,15.8443206523516,-1.19462496672238,57.5959242874242,0.935853826518111,29.7232447667822,126.980893681986,0.503954013951869,0.0419082519786467,0.290804288093936,0.691963423543146,0.692360806090722,0.591380252354118,0.548826379074795,0.545176302764331,0.497427734535295,0.425848074244724,0.054324939111564,0.0572401944328543,0.590074123090516,905.386904940302,617.151406971059,0,905.211257355767,617.156191745007,0,907.295415959253,616.648556876061,0,295,325.696095076401,0.0459617922699491,0.17092636893039,0.332216547555178,0.450895290203735,0.877810179091753,0.918107710514431,0.992232941891259,1.05742164662201,0.026643869379126,0.0357815104407513,0.0561216855817336,0.0825168956458796,0.00402083606572797,0.00445029150719046,0.00418861706856587,0.00445057487733375,196.669319834364,312.740547667853,184.553799932366,308.321067160668,0.483037996975417,0.196562415994382,0.507301779697092,0.202708512005677,4.61699126122332,4.83846120869187,4.53518054644419,4.83554736541482,0.000251892864889878,0.000211227946034641,0.000281743102194517,0.000210072408993491,8.15279444889448,7.99065358278036,8.11105222931806,7.99247913409481,-0.493400913153028,-0.518456220646177,-0.501491528882342,-0.517778167907332,0.996032426746231,0.996850081244272,0.996406928995141,0.996786786152286,0.0967425075375545,0.0663839678606672,0.116061146947167,0.0666557652205682,275.91925868174,274.175035290842,275.585303892789,274.22005220891,5.95032901143801,5.78384386604977,5.95039745267847,5.79268311106741,609.031310913858,509.783913317542,646.596061294267,511.240480734576,201.425157687055,205.631115246349,207.787465306659,204.890386973811,262.523595505618,0.00133960618179263,530,589,83.5849056603774,16.4150943396226,"B","4"
"4",4,"4","/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities","STELLA","sA400","semiauto","500","20","B04","D14",1,5157.65820825556,130.536162232514,414.651671516084,339.174915141301,415.823488516712,338.983451950061,415.118445572882,338.963468772124,0.142128761258171,95.5111810472786,0.145385986247418,21.0365082235179,0,0.0681690307769927,0.093624687850633,3.532027582958,3.7062073417784,1.1484150812372,0.387212357651116,0.384441655587271,2.65699508181171,2.49564028818966,55.7548516357782,11.2078257172765,0.0325275252023259,5.75520530325679,36.3654992402936,0.0986752564034738,0.0140298600612854,0.283611287662017,0.0723345654831463,0.0722940804850117,0.106110137907241,0.0937563201747574,0.099575156643682,0.141542428351381,0.100741678659342,0.0322746530621112,0.0153418111760796,0.0935540965061122,414.828900416459,338.898026754683,0,415.118445572882,338.963468772124,0,410.069092812798,336.58011512376,0,170.173930631771,182.095598916035,0.00582966384532917,0.0134250550864255,0.0175937925862912,0.0278265273605322,0.0477019033716698,0.0313110860523655,0.0169441979564903,0.024896891702103,0.0155918864927514,0.0211030536665129,0.0374398477945612,0.0667890961231136,0.00160013873906555,0.0018563083982027,0.00180803637928771,0.00190591772701597,83.9326585401767,131.039607554784,79.9528706885255,128.615182142225,0.123236025251062,0.222313787774481,0.207473306321996,0.222382838242142,0.325505239938482,0.363752843966016,0.368315395660927,0.360038377967087,0.000115938213015682,0.000127677648149252,0.000141321034531652,0.000122898185272201,0.465266790562438,0.50061969697405,0.47495894330525,0.49994449149169,0.0679917887359767,0.073332652570398,0.0685144102268515,0.0748422584935729,0.00652461589006126,0.00491173369087636,0.00583816016332126,0.00500359753620417,0.0329898046684337,0.0328974451193308,0.0349268850270684,0.0330712751299484,46.5071891655044,46.3650902133547,46.6863703703071,46.2565319567295,0.384687572941031,0.407436643864576,0.400797033964088,0.402224273771449,305.452699806752,299.888053733052,378.038504471322,302.52036262224,93.1529481877549,95.0973580896622,102.091305390046,94.8252415182674,155.126488655351,0.000884943185006871,0,0,0,0,"B","4"
"5",5,"5","/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities","STELLA","sA400","semiauto","500","20","B04","D14",1,13392.4026769724,285,927,619,913,604,919.104651162791,610.399103139014,1.08599452161817,236,0.503792875143331,130.58229852219,1,0.784210526315789,0.920814958173053,18.2516135708203,18.4390889145858,7.28010988928052,2.97166652364077,2.82842712474619,14.884168150705,15.5976820455207,-1.39431350533539,55.2132034355964,0.944444444444444,29.8602566123009,123.626860976219,0.546828895807266,0.0404625535011292,0.143108537832083,0.704659581184387,0.704659581184387,0.617859051341102,0.576397834789185,0.573684811592102,0.547638833522797,0.450229495763779,0.0387898541410162,0.0551071797473217,0.603248059749603,919.100966363543,610.357021476038,0,919.104651162791,610.399103139014,0,917,612,0,295,327,0.04603087,0.17299251,0.32958037,0.45053622,0.878394267211354,0.916604565516594,0.991571148236592,1.05799409587468,0.0217876649803894,0.0304552440541895,0.0408421621930407,0.0475539854267917,0.0037465564738292,0.00414266117969822,0.00390625,0.00414737654320988,186.206896551724,310.076923076923,190.040540540541,315.258620689655,0.484775654167952,0.179344946392382,0.518042582417596,0.18094817720839,4.64336209746623,4.91829770787506,4.63928441640054,4.92095440343993,0.00022567320602515,0.000180343677755357,0.000244563607756028,0.000177314458158268,8.17104277932665,7.99468752288438,8.10731439364257,7.99789388066256,-0.492499967510421,-0.516542547926227,-0.502379390388346,-0.519770654374697,0.997772837070446,0.998219037953421,0.997856899253645,0.998246139023191,0.0908604267550844,0.0596952592270614,0.108030404436164,0.0582310607841004,290.777070063694,289.298507462687,290.447154471545,289.421568627451,5.98700325089397,5.8113723775895,5.96358537126824,5.82604556941554,561.430874797166,417.01889644748,519.290132028502,424.811189058979,189.190795178623,189.525192429919,185.181260478574,189.478315972228,263,0.00116587381619585,530,589,83.5849056603774,16.4150943396226,"B","4"
"6",6,"6","/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities","STELLA","sA400","semiauto","500","20","B04","D14",1,13680.7692698588,293.649048625793,921.697674418605,627.811839323467,903.871035940803,611.215644820296,912.39197565196,619.034205916047,1.11346997114052,242.243128964059,0.516585514206532,131.549394121542,1,0.775497557206685,0.902452875044341,18.6457104908751,19.0229201474405,7.46600186491337,2.993399061488,2.7198388113181,14.7987589663169,15.6730063222193,-1.38239053560977,56.3401093101391,0.94065891992167,29.8252971536513,124.945663265207,0.514304389803027,0.0413172323311862,0.251600056276964,0.699730335784009,0.700064944162429,0.600677220769012,0.558377864279207,0.555089554940419,0.506161830326971,0.433711818799408,0.0519005982825617,0.0570310742674897,0.599543592737039,912.548775599478,619.032774195827,0,912.39197565196,619.034205916047,0,914.653276955603,618.594080338266,0,295,326.663847780127,0.0459923047653277,0.172292164270613,0.331528530930233,0.449527543150106,0.878275122286397,0.918272243036896,0.992206730414373,1.05738014745153,0.0246261585001026,0.0326659309092603,0.0513905948675464,0.0740548119402714,0.00382290804212771,0.00421954603758029,0.00396625067787698,0.00421367769755974,191.084526143986,312.202869233691,185.161351335316,309.114652198777,0.486245462736598,0.1854370233504,0.514682424752796,0.191600757397545,4.64377583180728,4.88573439925328,4.59024621623707,4.88109063290403,0.000233001581802146,0.00018857542699312,0.000256307243283611,0.000187914196040847,8.16177368504638,7.99629021610161,8.11798667888751,7.99693025184232,-0.494596955445233,-0.519262488111359,-0.501237805536186,-0.518460545591675,0.997249089854097,0.997797574218563,0.997445826763323,0.997738079406928,0.0932397589073725,0.0618896357693527,0.111735265045755,0.0622800133180588,280.853234356465,279.091717560503,280.534503962961,279.142850743142,5.97480595933778,5.80191905686955,5.96918197975235,5.80829203285255,589.54525749774,478.402955598951,606.016750297579,476.983237884519,196.401011688606,200.233415744018,200.25136089362,199.365886835293,261.857142857143,0.00121562131450067,530,589,83.5849056603774,16.4150943396226,"B","4"
"7",7,"7","/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities","STELLA","sA400","semiauto","500","20","B04","D14",1,3130.38363653502,81.543,539.6664,455.1582,551.5272,450.7104,544.566820145164,452.157264686099,0.0750831786402512,57.8214,0.152703710908501,15.4410950878382,0,0.0624871929824561,0.0641841025319207,2.43917434010986,2.64593617702903,1.0673090781527,0.289269799222187,0.254373944851298,1.65433229976474,1.81245025775167,69.5202143040036,8.02711302757435,0.0217399008674102,5.25093850109875,28.2384130059063,0.0740627461284399,0.0136324185311794,0.1356065260059,0.0696590336680412,0.0699148643732071,0.10964440233923,0.0873315098869928,0.0911352039456367,0.135576355487108,0.1073627797544,0.0244543510021063,0.0146845359980636,0.0893902087748051,543.490996153589,452.19965112797,0,544.566820145164,452.157264686099,0,532.2534,447.7452,0,217.9422,232.7682,0.00537790911,0.011035051104,0.016951114362,0.021642579672,0.0319970710826032,0.0236258854478116,0.0124161968983272,0.0236523360913016,0.0131805572851523,0.0159148463638668,0.024234496920682,0.0342608842835448,0.000954510223340672,0.00106899969001489,0.000986842477534795,0.00108192751435273,71.009228698554,141.387855244755,82.3655986408373,133.266576912537,0.108793503625388,0.228512951453171,0.252641051230692,0.219722857521767,0.276013083238382,0.27479073522765,0.256224377103689,0.266237702758557,5.39536183917416e-05,4.57796739696472e-05,5.99378721267069e-05,4.32684951244508e-05,0.354952053079899,0.386594359468424,0.356243995509183,0.384465797740677,0.0747330510293512,0.0797769022747464,0.0706698422421089,0.0817066129511984,0.00190973016524709,0.00166990772691029,0.00176226081863651,0.00164354090828712,0.0265851919140408,0.022802346482696,0.0233543970719791,0.0230082832619925,40.8854563730051,40.515127164179,41.4487799063157,40.0261003016593,0.33626976586952,0.386979386988611,0.367816014576692,0.378865721667021,299.24310968052,232.323284428419,279.333562962127,238.76399610694,90.5332648637373,86.5729182930614,91.1033983852421,88.3707245475511,204.5988,0.000399400659616393,0,0,0,0,"B","4"
"8",8,"8","/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities","STELLA","sA400","semiauto","500","20","B04","D14",1,6032.61381845603,143,30,20,14,3,21.3011363636364,11.2872340425532,0.973653107241661,107,0.0550831715164702,87.641100356933,1,0.471264367816092,0.541667711167099,12.0182817470504,11.7046999107196,4.47213595499958,2.04660359432377,2,9.83869910099907,10.0670192405292,-89.8670300310911,36.3847763108502,0.779891304347826,8.79907767474651,26.3633124828339,0.233811736106873,0.00717532634735107,0.00398019665633567,0.276947736740112,0.279272884130478,0.244418824298514,0.244104745211425,0.244319826364517,0.202739462256432,0.198528692126274,0.011471011227138,0.0118088679229364,0.25367945432663,21.4948116762998,11.3479610362068,0,21.3011363636364,11.2872340425532,0,25,8,0,1,1,0.02531931,0.10458082,0.27333856,0.3807787,0.662521942518648,0.719088555252464,0.900296923163887,0.951357298119123,0.00440436478068123,0.00768355780408954,0.00889337196030849,0.00661045463752973,0.00102418583368266,0.000973821389700407,0.0010342291186447,0.00094734618417617,14.9701492537313,9.8936170212766,14.640625,17.2631578947368,-0.185917484994151,-0.366586191447976,-0.158591221172029,-0.366912410923709,3.01644540915898,2.69908404905144,2.92653034965359,2.9286479112466,0.000141596359910967,0.000104904954316344,0.000148138207908277,0.000109093324811508,6.03931325733134,5.94799789413877,5.93563413314432,5.93605816366011,-0.666060760500604,-0.689424873790412,-0.68345959403019,-0.712512071352809,0.923995471764023,0.94484572429224,0.929786234323114,0.943066740917787,0.0317755321682088,0.00376128347820008,0.0327988516320304,0.00295957971564281,123.945945945946,123.826923076923,124.808823529412,124.745454545455,3.83686409557542,3.96427289242006,3.90800669610512,3.83237631417617,18.8059701492748,26.2245359891676,22.032958984375,18.2259156663786,8.44402985074339,9.0295382526092,9.16839599609375,8.87226839027426,1,0.00035246994205195,530,589,83.5849056603774,16.4150943396226,"B","4"
"9",9,"9","/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities","STELLA","sA400","semiauto","500","20","B04","D14",1,62980.4882646809,1591,1591,1199,1575,1173,1582.42654028436,1184.75,1.84615028620657,1128,0.797478831659087,283.177061580419,1,0.923875432525952,1.02705983533805,42.2642564500881,43.9658958739612,15.2970585407784,5.86194730763757,5.09901951359278,34.8235294117647,33.1080135332812,89.8262775304278,139.882250993909,0.988165680473373,57.8101125359535,377.759530052543,0.635150015354156,0.0815544724464417,1.4674160800252,0.798492193222046,0.798492193222046,0.741450761556625,0.680176623859761,0.68348616361618,0.719904661178589,0.580410599708557,0.125149023233505,0.0956287293538834,0.727562606334686,1582.37747256498,1184.67651315251,0,1582.42654028436,1184.75,0,1583,1177,0,589,638,0.06612614,0.20593621,0.38799238,0.59676135,1.14491389195124,1.07250669369331,1.05169762189572,1.16386995404403,0.0969635835321969,0.151545901026278,0.173717918606615,0.247811852634541,0.0181554912007129,0.0176550475328203,0.0213623046875,0.0201600492459218,539.192592592593,689.526315789474,429.098765432099,679.859259259259,0.919195223908566,0.914608655996341,0.877674652220301,0.926358977627519,5.2330834770623,5.41588214140435,5.08742807243737,5.39052731934097,0.00142019835150466,0.00158430126378844,0.00178350207185271,0.00162987195184165,10.1234331971067,10.1594806887528,10.1073568238519,10.220071266911,-0.274627951416716,-0.293298267063301,-0.274915088797861,-0.309809886274173,0.999722687101563,0.999823120902237,0.999805973191074,0.999810682131724,0.2929561064292,0.26767105224563,0.31892537946352,0.30222550712969,341.588235294118,340.846153846154,341.294117647059,339.836734693877,7.06138188710475,6.99515509680872,7.08533436311482,7.03062081578653,1626.41528210602,1538.29688182376,1951.34045570927,1578.89638597515,496.187845422777,516.163005502664,548.008933669802,517.071252891898,530,0.0118897530691283,530,589,83.5849056603774,16.4150943396226,"B","4"
"10",10,"10","/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities","STELLA","sA400","semiauto","500","20","B04","D14",1,56947.8744462249,1448,1561,1179,1561,1170,1561.12540392072,1173.46276595745,0.872497178964914,1021,0.742395660142617,195.535961223486,0,0.45261106470986,0.48539212417095,30.2459747030377,32.2611959632416,10.8249225857788,3.81534371331381,3.09901951359278,24.9848303107656,23.0409942927521,179.693307561519,103.497474683058,0.208274376125547,49.011034861207,351.396217569709,0.401338279247284,0.0743791460990906,1.46343588336887,0.521544456481934,0.519219309091568,0.497031937258111,0.436071878648336,0.439166337251663,0.517165198922157,0.381881907582283,0.113678012006367,0.083819861430947,0.473883152008057,1560.88266088868,1173.32855211631,0,1561.12540392072,1173.46276595745,0,1558,1169,0,588,637,0.04080683,0.10135539,0.11465382,0.21598265,0.48239194943259,0.353418138440842,0.151400698731829,0.21251265592491,0.0925592187515157,0.143862343222189,0.164824546646306,0.241201397997011,0.0171313053670302,0.0166812261431199,0.0203280755688553,0.0192127030617456,524.222443338861,679.632698768197,414.458140432099,662.596101364522,1.10511270890272,1.28119484744432,1.03626587339233,1.29327138855123,2.21663806790332,2.71679809235291,2.16089772278378,2.46187940809437,0.00127860199159369,0.0014793963094721,0.00163536386394443,0.00152077862703014,4.08411993977539,4.21148279461399,4.17172269070754,4.28401310325085,0.391432809083889,0.396126606727111,0.408544505232329,0.402702185078636,0.07572721533754,0.0549773966099971,0.0700197388679599,0.0567439412139363,0.261180574260991,0.263909768767429,0.286126527831489,0.299265927414047,217.642289348172,217.019230769231,216.485294117647,215.091280148423,3.22451779152933,3.03088220438867,3.1773276670097,3.19824450161035,1607.60931195674,1512.07234583459,1929.30749672489,1560.67047030877,487.743815572034,507.133467250054,538.840537673708,508.198984501623,529,0.0115372831270763,0,0,0,0,"B","4"
